id_pedido,data_venda,id_cliente,cliente,segmento,regiao,uf,id_produto,produto,categoria,canal_venda,vendedor,forma_pagamento,quantidade,preco_unitario,desconto_pct,receita_bruta,valor_desconto,receita_liquida,custo_total,lucro,status_pedido,prazo_entrega_dias,avaliacao_cliente
V00463,2025-06-22,C010,Tech Mais,B2C,Sudeste,SP,P009,Smartphone X,Telefonia,Representante,Carla Mendes,Boleto,2,2664.27,0.0,5328.54,0.0,5328.54,4327.4,1001.14,Concluída,5,4.0
V00464,2026-06-11,C010,Tech Mais,B2C,Sudeste,SP,P005,Headset Gamer,Acessórios,Loja Física,Bruno Lima,Transferência,2,244.56,0.05,489.12,24.46,464.66,219.74,244.92,Concluída,4,4.0
V00465,2025-05-10,C001,Alfa Distribuidora,B2B,Sudeste,SP,P005,Headset Gamer,Acessórios,E-commerce,Bruno Lima,Pix,6,249.34,0.03,1496.04,44.88,1451.16,592.68,858.48,Concluída,2,4.0
V00466,2026-02-07,C006,Mercado Central,B2B,Nordeste,BA,P004,Monitor 24,Informática,Marketplace,Bruno Lima,Boleto,1,936.51,0.0,936.51,0.0,936.51,604.23,332.28,Devolvida,3,4.0
V00467,2026-04-08,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Loja Física,Ana Souza,Transferência,2,705.11,0.08,1410.22,112.82,1297.4,801.88,495.52,Concluída,5,5.0
V00468,2026-01-13,C009,Shopping Mix,B2C,Nordeste,PE,P005,Headset Gamer,Acessórios,Marketplace,Diego Alves,Boleto,4,229.37,0.0,917.48,0.0,917.48,441.08,476.4,Concluída,7,5.0
V00469,2025-04-06,C010,Tech Mais,B2C,Sudeste,SP,P001,Notebook Pro 14,Informática,Marketplace,Carla Mendes,Cartão Crédito,5,4228.23,0.0,21141.15,0.0,21141.15,16202.85,4938.3,Concluída,3,5.0
V00470,2025-08-12,C009,Shopping Mix,B2C,Nordeste,PE,P007,Mesa Office,Móveis,Marketplace,Bruno Lima,Transferência,6,782.02,0.0,4692.12,0.0,4692.12,2553.72,2138.4,Cancelada,10,3.0
V00471,2025-10-18,C005,E-commerce Livre,B2C,Sudeste,RJ,P006,Cadeira Ergonômica,Móveis,Representante,Fernanda Rocha,Pix,1,1475.57,0.0,1475.57,0.0,1475.57,885.24,590.33,Pendente,2,5.0
V00472,2025-12-18,C010,Tech Mais,B2C,Sudeste,SP,P008,Webcam Full HD,Acessórios,Loja Física,Ana Souza,Cartão Crédito,1,206.35,0.08,206.35,16.51,189.84,89.82,100.02,Pendente,5,4.0
V00473,2025-05-08,C008,Prime Atacado,B2B,Sul,RS,P001,Notebook Pro 14,Informática,E-commerce,Diego Alves,Transferência,1,4103.88,0.0,4103.88,0.0,4103.88,2843.72,1260.16,Concluída,4,5.0
V00474,2025-07-27,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,E-commerce,Carla Mendes,Pix,4,823.62,0.0,3294.48,0.0,3294.48,1649.8,1644.68,Concluída,4,1.0
V00475,2026-01-05,C005,E-commerce Livre,B2C,Sudeste,RJ,P002,Mouse Wireless,Acessórios,Representante,Ana Souza,Boleto,5,101.65,,508.25,15.25,493.0,177.05,315.95,Concluida,5,5.0
V00476,2026-02-10,C003,Casa Norte,B2C,Norte,AM,P001,Notebook Pro 14,Informática,Representante,Bruno Lima,Transferência,4,4521.97,0.03,18087.88,542.64,17545.24,11532.16,6013.08,Concluída,5,5.0
V00477,2025-01-02,C002,Beta Varejo,B2B,Sudeste,MG,P002,Mouse Wireless,Acessórios,E-commerce,Diego Alves,Cartão Crédito,1,89.57,0.1,89.57,8.96,80.61,40.09,40.52,Devolvida,7,5.0
V00478,2025-08-20,C003,Casa Norte,B2C,Norte,AM,P010,Carregador USB-C,Telefonia,Marketplace,Ana Souza,Cartão Crédito,4,120.52,0.03,482.08,14.46,467.62,173.68,293.94,Concluída,4,5.0
V00479,2026-03-09,C006,Mercado Central,B2B,Nordeste,BA,P002,Mouse Wireless,Acessórios,E-commerce,Diego Alves,Cartão Crédito,2,89.73,0.0,179.46,0.0,179.46,73.22,106.24,Concluída,4,
V00480,2025-04-02,C004,Delta Store,B2B,Sul,PR,P007,Mesa Office,Móveis,Loja Física,Ana Souza,Boleto,3,734.25,0.0,2202.75,0.0,2202.75,1348.44,854.31,Concluída,7,5.0
V00481,2025-05-21,C006,Mercado Central,B2B,Nordeste,BA,P005,Headset Gamer,Acessórios,Marketplace,Bruno Lima,Pix,5,230.36,0.05,1151.8,57.59,1094.21,507.95,586.26,Pendente,5,4.0
V00482,2025-01-09,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,E-commerce,Diego Alves,Boleto,2,2637.61,0.05,5275.22,263.76,5011.46,3799.1,1212.36,Concluída,3,5.0
V00483,2026-02-26,C004,Delta Store,B2B,Sul,PR,P003,Teclado Mecânico,Acessórios,Marketplace,Bruno Lima,Cartão Crédito,5,342.77,0.08,1713.85,137.11,1576.74,691.5,885.24,Concluída,5,4.0
V00484,2025-05-07,C002,Beta Varejo,B2B,Sudeste,MG,P003,Teclado Mecânico,Acessórios,Marketplace,Carla Mendes,Transferência,2,290.19,0.0,580.38,0.0,580.38,268.56,311.82,Devolvida,3,5.0
V00485,2025-09-11,C006,Mercado Central,B2B,Nordeste,BA,P003,Teclado Mecânico,Acessórios,Representante,Ana Souza,Pix,1,334.95,0.0,334.95,0.0,334.95,156.84,178.11,Devolvida,4,
V00486,2025-10-19,C009,Shopping Mix,B2C,Nordeste,PE,P010,Carregador USB-C,Telefonia,Loja Física,Carla Mendes,Pix,10,118.98,0.08,1189.8,95.18,1094.62,405.2,689.42,Concluída,2,3.0
V00487,2026-06-06,C009,Shopping Mix,B2C,Nordeste,PE,P010,Carregador USB-C,Telefonia,E-commerce,Diego Alves,Boleto,10,106.9,0.05,1069.0,53.45,1015.55,447.4,568.15,Cancelada,15,4.0
V00488,2026-05-22,C001,Alfa Distribuidora,B2B,Sudeste,SP,P004,Monitor 24,Informática,Marketplace,Ana Souza,Pix,1,881.51,0.0,881.51,0.0,881.51,563.66,317.85,Concluída,7,5.0
V00489,2025-03-14,C008,Prime Atacado,B2B,Sul,RS,P010,Carregador USB-C,Telefonia,Loja Física,Carla Mendes,Boleto,2,114.84,0.0,229.68,0.0,229.68,77.5,152.18,Concluida,5,5.0
V00490,2026-03-07,C003,Casa Norte,B2C,Norte,AM,P007,Mesa Office,Móveis,Representante,Fernanda Rocha,Pix,1,845.65,0.05,845.65,42.28,803.37,439.21,364.16,Concluída,7,5.0
V00491,2025-01-18,C008,Prime Atacado,B2B,Sul,RS,P002,Mouse Wireless,Acessórios,Loja Física,Ana Souza,Boleto,3,106.21,0.05,318.63,15.93,302.7,113.97,188.73,Concluída,4,3.0
V00492,2025-03-03,C004,Delta Store,B2B,Sul,PR,P001,Notebook Pro 14,Informática,Marketplace,Fernanda Rocha,Boleto,3,4637.64,0.1,13912.92,1391.29,12521.63,8981.13,3540.5,Concluída,3,
V00493,2026-03-10,C009,Shopping Mix,B2C,Nordeste,PE,P007,Mesa Office,Móveis,Marketplace,Ana Souza,Pix,10,813.46,0.08,8134.6,650.77,7483.83,4509.5,2974.33,Concluída,2,4.0
V00494,2025-11-14,C005,E-commerce Livre,B2C,Sudeste,RJ,P002,Mouse Wireless,Acessórios,Loja Física,Fernanda Rocha,Pix,4,99.66,0.0,398.64,0.0,398.64,165.6,233.04,Concluída,4,5.0
V00495,2025-12-01,C003,Casa Norte,B2C,Norte,AM,P009,Smartphone X,Telefonia,Marketplace,Fernanda Rocha,Cartão Crédito,4,2919.56,0.0,11678.24,0.0,11678.24,7509.08,4169.16,Concluída,5,3.0
V00496,2025-09-02,C005,E-commerce Livre,B2C,Sudeste,RJ,P007,Mesa Office,Móveis,Loja Física,Bruno Lima,Cartão Crédito,4,780.11,0.05,3120.44,156.02,2964.42,1841.64,1122.78,Concluída,2,5.0
V00497,2026-04-10,C007,Loja Avenida,B2C,Centro-Oeste,GO,P002,Mouse Wireless,Acessórios,Loja Física,Carla Mendes,Pix,3,100.12,0.08,300.36,24.03,276.33,121.35,154.98,Pendente,5,4.0
V00498,2025-05-21,C002,Beta Varejo,B2B,Sudeste,MG,P001,Notebook Pro 14,Informática,Loja Física,Bruno Lima,Transferência,2,3922.01,0.03,7844.02,235.32,7608.7,5916.16,1692.54,Pendente,5,5.0
V00499,2026-06-14,C006,Mercado Central,B2B,Nordeste,BA,P009,Smartphone X,Telefonia,Representante,Bruno Lima,Boleto,2,2552.03,0.0,5104.06,0.0,5104.06,3944.96,1159.1,Concluída,5,5.0
V00500,2025-05-01,C003,Casa Norte,B2C,Norte,AM,P005,Headset Gamer,Acessórios,Loja Física,Carla Mendes,Transferência,6,250.8,0.0,1504.8,0.0,1504.8,677.46,827.34,Devolvida,3,5.0
V00501,2025-03-07,C005,E-commerce Livre,B2C,Sudeste,RJ,P009,Smartphone X,Telefonia,Representante,Fernanda Rocha,Cartão Crédito,2,3014.43,0.15,6028.86,904.33,5124.53,3664.6,1459.93,Devolvida,5,
V00502,2026-06-08,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Representante,Ana Souza,Transferência,3,228.15,0.0,684.45,0.0,684.45,264.69,419.76,Concluída,15,5.0
V00503,2026-01-12,C010,Tech Mais,B2C,Sudeste,SP,P003,Teclado Mecânico,Acessórios,E-commerce,Carla Mendes,Cartão Crédito,6,354.03,0.0,2124.18,0.0,2124.18,860.76,1263.42,Concluída,3,3.0
V00504,2025-08-22,C010,Tech Mais,B2C,Sudeste,SP,P002,Mouse Wireless,Acessórios,ecommerce,Ana Souza,Cartão Crédito,3,91.11,0.0,273.33,0.0,273.33,108.33,165.0,Concluída,15,5.0
V00505,2026-04-29,C004,Delta Store,B2B,Sul,PR,P001,Notebook Pro 14,Informática,Representante,Diego Alves,Pix,10,4186.32,0.0,41863.2,0.0,41863.2,32442.6,9420.6,Concluída,3,4.0
V00506,2026-03-06,C003,Casa Norte,B2C,Norte,AM,P001,Notebook Pro 14,Informática,E-commerce,Carla Mendes,Pix,1,4016.97,0.0,4016.97,0.0,4016.97,3176.02,840.95,Concluída,3,5.0
V00507,2025-10-05,C007,Loja Avenida,B2C,Centro-Oeste,GO,P006,Cadeira Ergonômica,Móveis,Loja Física,Fernanda Rocha,Boleto,1,1316.77,0.08,1316.77,105.34,1211.43,824.66,386.77,Concluída,4,4.0
V00508,2025-02-23,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,E-commerce,Bruno Lima,Cartão Crédito,3,3015.14,0.0,9045.42,0.0,9045.42,6085.68,2959.74,Concluída,3,5.0
V00509,2026-04-22,C007,Loja Avenida,B2C,Centro-Oeste,GO,P002,Mouse Wireless,Acessórios,Representante,Carla Mendes,Boleto,2,95.7,0.0,191.4,0.0,191.4,76.2,115.2,Concluída,7,2.0
V00510,2026-04-13,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,Loja Física,Carla Mendes,Pix,2,2802.39,0.05,5604.78,280.24,5324.54,4052.56,1271.98,Concluída,7,5.0
V00511,2025-11-08,C005,E-commerce Livre,B2C,Sudeste,RJ,P010,Carregador USB-C,Telefonia,E-commerce,Diego Alves,Boleto,2,112.02,0.08,224.04,17.92,206.12,92.24,113.88,Devolvida,4,3.0
V00512,2025-07-20,C010,Tech Mais,B2C,Sudeste,SP,P008,Webcam Full HD,Acessórios,E-commerce,Bruno Lima,Cartão Crédito,3,223.26,0.03,669.78,20.09,649.69,271.89,377.8,Cancelada,4,5.0
V00513,2025-08-27,C007,Loja Avenida,B2C,Centro-Oeste,GO,P001,Notebook Pro 14,Informática,Representante,Ana Souza,Boleto,2,4083.29,0.03,8166.58,245.0,7921.58,6449.16,1472.42,Concluída,3,
V00514,2025-11-11,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,Loja Física,Bruno Lima,Pix,1,799.42,0.03,799.42,23.98,775.44,433.5,341.94,Concluída,3,5.0
V00515,2025-03-03,C007,Loja Avenida,B2C,Centro-Oeste,GO,P008,Webcam Full HD,Acessórios,E-commerce,Carla Mendes,Cartão Crédito,2,219.57,0.0,439.14,0.0,439.14,184.1,255.04,Concluída,3,3.0
V00516,2026-06-17,C001,Alfa Distribuidora,B2B,Sudeste,SP,P004,Monitor 24,Informática,Marketplace,Carla Mendes,Transferência,1,962.67,0.0,962.67,0.0,962.67,663.0,299.67,Pendente,5,3.0
V00517,2025-04-08,C002,Beta Varejo,B2B,Sudeste,MG,P010,Carregador USB-C,Telefonia,E-commerce,Diego Alves,Cartão Crédito,2,118.31,0.0,236.62,0.0,236.62,78.6,158.02,Concluída,7,5.0
V00518,2025-03-05,C010,Tech Mais,B2C,Sudeste,SP,P010,Carregador USB-C,Telefonia,Marketplace,Bruno Lima,Pix,1,115.28,0.0,115.28,0.0,115.28,40.29,74.99,Devolvida,3,4.0
V00519,2025-11-19,C005,E-commerce Livre,B2C,Sudeste,RJ,P005,Headset Gamer,Acessórios,Marketplace,Carla Mendes,Boleto,1,261.97,0.08,261.97,20.96,241.01,108.46,132.55,Concluida,3,4.0
V00520,2025-08-28,C008,Prime Atacado,B2B,Sul,RS,P005,Headset Gamer,Acessórios,Loja Física,Bruno Lima,Pix,2,220.95,0.03,441.9,13.26,428.64,228.0,200.64,Concluída,3,3.0
V00521,2025-06-09,C010,Tech Mais,B2C,Sudeste,SP,P002,Mouse Wireless,Acessórios,Loja Física,Bruno Lima,Transferência,1,104.49,0.03,104.49,3.13,101.36,38.15,63.21,Concluida,3,4.0
V00522,2026-02-21,C008,Prime Atacado,B2B,Sul,RS,P006,Cadeira Ergonômica,Móveis,Loja Física,Fernanda Rocha,Boleto,2,1392.28,0.15,2784.56,417.68,2366.88,1841.8,525.08,Concluída,7,3.0
V00523,2025-11-12,C004,Delta Store,B2B,Sul,PR,P008,Webcam Full HD,Acessórios,Marketplace,Carla Mendes,Cartão Crédito,1,198.45,0.0,198.45,0.0,198.45,91.07,107.38,Concluída,10,4.0
V00524,2025-11-08,C002,Beta Varejo,B2B,Sudeste,MG,P003,Teclado Mecânico,Acessórios,Loja Física,Bruno Lima,Boleto,3,291.54,0.0,874.62,0.0,874.62,443.37,431.25,Concluída,7,3.0
V00525,2025-09-12,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,Representante,,Cartão Crédito,1,94.88,0.0,94.88,0.0,94.88,35.3,59.58,Concluída,2,5.0
V00526,2025-06-28,C005,E-commerce Livre,B2C,Sudeste,RJ,P005,Headset Gamer,Acessórios,Loja Física,Diego Alves,Transferência,2,225.16,0.0,450.32,0.0,450.32,223.5,226.82,Concluída,7,3.0
V00527,2025-09-13,C009,Shopping Mix,B2C,Nordeste,PE,P009,Smartphone X,Telefonia,Loja Física,Diego Alves,Cartão Crédito,5,2665.95,0.05,13329.75,666.49,12663.26,10116.2,2547.06,Pendente,4,2.0
V00528,2025-01-13,C003,Casa Norte,B2C,Norte,,P002,Mouse Wireless,Acessórios,Loja Física,Bruno Lima,Pix,1,102.78,0.03,102.78,3.08,99.7,40.26,59.44,Concluída,4,2.0
V00529,2026-01-17,C004,Delta Store,B2B,Sul,PR,P007,Mesa Office,Móveis,Loja Física,Fernanda Rocha,Boleto,10,816.61,0.1,8166.1,816.61,7349.49,4161.5,3187.99,Concluída,5,4.0
V00530,2025-03-08,C002,Beta Varejo,B2B,Sudeste,MG,P001,Notebook Pro 14,Informática,E-commerce,Diego Alves,Pix,5,4655.18,0.1,23275.9,2327.59,20948.31,16058.75,4889.56,Concluída,3,
V00531,2025-05-06,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Loja Física,Diego Alves,Cartão Crédito,1,1427.67,0.05,1427.67,71.38,1356.29,897.91,458.38,Pendente,4,4.0
V00532,2026-03-20,C003,Casa Norte,B2C,Norte,AM,P010,Carregador USB-C,Telefonia,Marketplace,Diego Alves,Cartão Crédito,1,109.72,0.0,109.72,0.0,109.72,41.24,68.48,Cancelada,10,3.0
V00533,2025-06-26,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Representante,Bruno Lima,Pix,2,861.35,0.0,1722.7,0.0,1722.7,805.5,917.2,Concluída,5,3.0
V00534,2026-04-02,C005,E-commerce Livre,B2C,Sudeste,RJ,P005,Headset Gamer,Acessórios,E-commerce,Ana Souza,Pix,10,239.59,0.03,2395.9,71.88,2324.02,1012.6,1311.42,Concluída,5,5.0
V00535,2026-02-26,C005,E-commerce Livre,B2C,Sudeste,RJ,P008,Webcam Full HD,Acessórios,Marketplace,Ana Souza,Cartão Crédito,4,215.7,0.1,862.8,86.28,776.52,384.16,392.36,Concluida,2,1.0
V00536,2025-05-21,C005,E-commerce Livre,B2C,Sudeste,RJ,P007,Mesa Office,Móveis,Marketplace,Bruno Lima,Pix,1,815.86,0.0,815.86,0.0,815.86,426.75,389.11,Devolvida,10,
V00537,2026-01-27,C009,Shopping Mix,B2C,Nordeste,PE,P001,Notebook Pro 14,Informática,Representante,Diego Alves,Transferência,2,4418.54,0.0,8837.08,0.0,8837.08,5821.28,3015.8,Concluída,4,4.0
V00538,2026-05-30,C006,Mercado Central,B2B,Nordeste,BA,P010,Carregador USB-C,Telefonia,Representante,Diego Alves,Boleto,5,101.9,0.05,509.5,25.48,484.02,213.3,270.72,Concluída,4,4.0
V00539,2025-11-23,C003,Casa Norte,B2C,Norte,AM,P001,Notebook Pro 14,Informática,E-commerce,Ana Souza,Boleto,3,4180.87,0.0,12542.61,0.0,12542.61,8610.0,3932.61,Concluída,10,4.0
V00540,2026-06-27,C001,Alfa Distribuidora,B2B,Sudeste,SP,P008,Webcam Full HD,Acessórios,Representante,Fernanda Rocha,Pix,4,219.43,0.1,877.72,87.77,789.95,384.4,405.55,Concluída,5,5.0
V00541,2025-09-11,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,E-commerce,Carla Mendes,Cartão Crédito,2,92.33,0.0,184.66,0.0,184.66,81.22,103.44,Cancelada,2,5.0
V00542,2026-02-02,C004,Delta Store,B2B,Sul,PR,P010,Carregador USB-C,Telefonia,Representante,Bruno Lima,Pix,3,101.87,0.15,305.61,45.84,259.77,120.78,138.99,Concluída,5,5.0
V00543,2025-11-22,C004,Delta Store,B2B,Sul,PR,P010,Carregador USB-C,Telefonia,Representante,Fernanda Rocha,Cartão Crédito,1,114.94,0.03,114.94,3.45,111.49,39.42,72.07,Concluída,5,4.0
V00544,2025-05-26,C006,Mercado Central,B2B,Nordeste,BA,P010,Carregador USB-C,Telefonia,E-commerce,Diego Alves,Boleto,8,118.81,0.15,950.48,142.57,807.91,324.8,483.11,Pendente,4,4.0
V00545,2025-02-08,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,Loja Física,Ana Souza,Pix,1,191.44,0.05,191.44,9.57,181.87,90.22,91.65,Concluída,5,4.0
V00546,2025-01-21,C010,Tech Mais,B2C,Sudeste,SP,P004,Monitor 24,Informática,Marketplace,Ana Souza,Boleto,3,871.33,0.08,2613.99,209.12,2404.87,1953.93,450.94,Concluída,4,4.0
V00547,2025-05-14,C010,Tech Mais,B2C,Sudeste,SP,P004,Monitor 24,Informática,Representante,Bruno Lima,Boleto,5,865.26,0.0,4326.3,0.0,4326.3,2852.5,1473.8,Concluída,4,5.0
V00548,2025-06-01,C001,Alfa Distribuidora,B2B,Sudeste,SP,P001,Notebook Pro 14,Informática,E-commerce,Ana Souza,Boleto,1,4132.04,0.08,4132.04,330.56,3801.48,3258.17,543.31,Concluída,4,4.0
V00549,2026-02-10,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Loja Física,Carla Mendes,Boleto,8,1250.24,0.1,10001.92,1000.19,9001.73,7259.92,1741.81,Concluída,2,4.0
V00550,2025-06-11,C006,Mercado Central,B2B,Nordeste,BA,P003,Teclado Mecânico,Acessórios,Marketplace,Diego Alves,Boleto,2,299.35,0.05,598.7,29.94,568.76,317.5,251.26,Concluída,5,2.0
V00551,2026-01-01,C003,Casa Norte,B2C,Norte,AM,P009,Smartphone X,Telefonia,E-commerce,Fernanda Rocha,Pix,2,2591.68,0.05,5183.36,259.17,4924.19,4312.16,612.03,Concluída,2,4.0
V00552,2025-10-29,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,E-commerce,Bruno Lima,Cartão Crédito,3,237.29,0.08,711.87,56.95,654.92,336.0,318.92,Concluída,4,4.0
V00553,2025-02-03,C010,Tech Mais,B2C,Sudeste,SP,P007,Mesa Office,Móveis,E-commerce,Fernanda Rocha,Boleto,1,762.9,0.0,762.9,0.0,762.9,447.91,314.99,Concluída,2,4.0
V00554,2025-04-17,C010,Tech Mais,B2C,Sudeste,SP,P004,Monitor 24,Informática,Marketplace,Bruno Lima,Boleto,1,831.7,0.08,831.7,66.54,765.16,565.8,199.36,Concluída,3,5.0
V00555,2025-12-22,C002,Beta Varejo,B2B,Sudeste,MG,P004,Monitor 24,Informática,Representante,Bruno Lima,Cartão Crédito,3,846.3,,2538.9,76.17,2462.73,1924.56,538.17,Pendente,3,5.0
V00556,2025-01-12,C006,Mercado Central,B2B,Nordeste,BA,P008,Webcam Full HD,Acessórios,Representante,Bruno Lima,Pix,8,231.34,0.05,1850.72,92.54,1758.18,744.0,1014.18,Concluída,7,4.0
V00557,2025-09-20,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Loja Física,Ana Souza,Cartão Crédito,4,1342.25,0.05,5369.0,268.45,5100.55,3718.04,1382.51,Concluída,7,4.0
V00558,2026-03-06,C007,Loja Avenida,B2C,Centro-Oeste,GO,P008,Webcam Full HD,Acessórios,E-commerce,Diego Alves,Transferência,5,208.93,0.0,1044.65,0.0,1044.65,488.1,556.55,Concluída,7,4.0
V00559,2026-01-20,C007,Loja Avenida,B2C,Centro-Oeste,GO,P006,Cadeira Ergonômica,Móveis,Loja Física,Diego Alves,Pix,3,1306.62,0.03,3919.86,117.6,3802.26,2553.99,1248.27,Concluída,3,1.0
V00560,2025-03-17,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,Loja Física,Carla Mendes,Cartão Crédito,10,233.62,0.0,2336.2,0.0,2336.2,946.0,1390.2,Concluída,5,5.0
V00561,2025-04-18,C006,Mercado Central,B2B,Nordeste,BA,P005,Headset Gamer,Acessórios,Loja Física,Carla Mendes,Pix,8,237.13,0.08,1897.04,151.76,1745.28,813.04,932.24,Pendente,2,5.0
V00562,2025-03-18,C007,Loja Avenida,B2C,Centro-Oeste,GO,P003,Teclado Mecânico,Acessórios,Loja Física,Carla Mendes,Transferência,4,336.44,0.0,1345.76,0.0,1345.76,631.6,714.16,Concluída,5,3.0
V00563,2025-06-18,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,Marketplace,Bruno Lima,Cartão Crédito,2,795.77,0.0,1591.54,0.0,1591.54,816.0,775.54,Concluída,4,5.0
V00564,2025-07-30,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,E-commerce,Diego Alves,Boleto,6,1239.99,0.0,7439.94,0.0,7439.94,4896.6,2543.34,Concluída,5,5.0
V00565,2025-09-01,C005,E-commerce Livre,B2C,Sudeste,RJ,P005,Headset Gamer,Acessórios,Loja Física,Ana Souza,Transferência,1,228.35,0.0,228.35,0.0,228.35,112.38,115.97,Pendente,3,4.0
V00566,2026-05-18,C010,Tech Mais,B2C,Sudeste,SP,P009,Smartphone X,Telefonia,E-commerce,Ana Souza,Boleto,6,3090.7,0.0,18544.2,0.0,18544.2,11037.84,7506.36,Concluída,5,4.0
V00567,2025-03-31,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,Representante,Fernanda Rocha,Transferência,1,802.09,0.0,802.09,0.0,802.09,456.54,345.55,Concluída,2,5.0
V00568,2025-01-27,C004,Delta Store,B2B,Sul,PR,P002,Mouse Wireless,Acessórios,E-commerce,Bruno Lima,Boleto,2,105.85,0.03,211.7,6.35,205.35,73.68,131.67,Concluída,3,
V00569,2025-04-29,C002,Beta Varejo,B2B,Sudeste,MG,P008,Webcam Full HD,Acessórios,Representante,Diego Alves,Transferência,2,214.4,0.0,428.8,0.0,428.8,179.4,249.4,Cancelada,7,3.0
V00570,2025-04-04,C008,Prime Atacado,B2B,Sul,RS,P005,Headset Gamer,Acessórios,Marketplace,Bruno Lima,Boleto,1,259.15,0.1,259.15,25.92,233.23,98.4,134.83,Concluída,4,5.0
V00571,2025-07-11,C007,Loja Avenida,B2C,Centro-Oeste,GO,P006,Cadeira Ergonômica,Móveis,Marketplace,Ana Souza,Boleto,1,1277.7,0.05,1277.7,63.89,1213.81,808.43,405.38,Concluída,4,4.0
V00572,2025-09-27,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,E-commerce,Carla Mendes,Cartão Crédito,2,213.48,0.0,426.96,0.0,426.96,184.14,242.82,Cancelada,7,3.0
V00573,2025-03-29,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,Representante,Fernanda Rocha,Transferência,1,91.1,0.0,91.1,0.0,91.1,37.75,53.35,Concluída,2,2.0
V00574,2025-03-04,C010,Tech Mais,B2C,Sudeste,SP,P004,Monitor 24,Informática,Marketplace,Fernanda Rocha,Transferência,2,-937.5,0.0,1875.0,0.0,1875.0,1263.28,611.72,Concluída,10,5.0
V00575,2025-08-30,C009,Shopping Mix,B2C,Nordeste,PE,P008,Webcam Full HD,Acessórios,Marketplace,Carla Mendes,Cartão Crédito,2,199.63,0.0,399.26,0.0,399.26,173.4,225.86,Concluída,7,5.0
V00576,2026-05-30,C007,Loja Avenida,B2C,Centro-Oeste,GO,P001,Notebook Pro 14,Informática,E-commerce,Ana Souza,Transferência,5,4146.82,0.0,20734.1,0.0,20734.1,16055.7,4678.4,Concluída,5,4.0
V00577,2025-08-05,C003,Casa Norte,B2C,Norte,AM,P003,Teclado Mecânico,Acessórios,E-commerce,Bruno Lima,Cartão Crédito,1,357.88,0.0,357.88,0.0,357.88,159.2,198.68,Pendente,7,5.0
V00578,2026-03-22,C007,Loja Avenida,B2C,Centro-Oeste,GO,P002,Mouse Wireless,Acessórios,E-commerce,Bruno Lima,Boleto,3,103.6,0.0,310.8,0.0,310.8,114.48,196.32,Concluída,4,4.0
V00579,2025-03-31,C006,Mercado Central,B2B,Nordeste,BA,P002,Mouse Wireless,Acessórios,Marketplace,Fernanda Rocha,Transferência,2,97.29,0.08,194.58,15.57,179.01,72.68,106.33,Pendente,5,5.0
V00580,2025-10-10,C009,Shopping Mix,B2C,Nordeste,PE,P006,Cadeira Ergonômica,Móveis,Marketplace,Ana Souza,Transferência,3,1446.52,0.0,4339.56,0.0,4339.56,2785.68,1553.88,Concluída,10,
V00581,2025-06-03,C002,Beta Varejo,B2B,Sudeste,MG,P007,Mesa Office,Móveis,E-commerce,Fernanda Rocha,Cartão Crédito,2,738.09,0.08,1476.18,118.09,1358.09,830.36,527.73,Devolvida,2,3.0
V00582,2025-04-14,C002,Beta Varejo,B2B,Sudeste,MG,P010,Carregador USB-C,Telefonia,Representante,Fernanda Rocha,Boleto,10,115.31,0.08,1153.1,92.25,1060.85,410.9,649.95,Concluída,5,5.0
V00583,2026-01-28,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,Marketplace,Fernanda Rocha,Transferência,4,246.38,0.0,985.52,0.0,985.52,407.24,578.28,Concluida,3,5.0
